celebrity_name,ballroom_partner,season,celebrity_age_during_season,celebrity_industry,celebrity_homecountry/region,results,final_placement,reached_finale,age_group,profession_category,is_us_contestant,gender,overall_avg_score,max_score,min_score,score_range,weeks_competed,score_trend_slope,score_trend_r2,weeks_with_scores,trend_category,avg_judge_disagreement,max_judge_disagreement,avg_judge_range,partner_experience,partner_wins_current,historical_avg_rank,historical_wins,is_controversial_case,is_controversial,rank_discrepancy,scoring_system,has_judge_elimination,is_allstar_season,last_2_weeks_momentum,week1_total,week1_avg,week1_judges,week1_judge_std,week1_judge_range,week1_judge_score_ratio,week1_status,week2_total,week2_avg,week2_judges,week2_judge_std,week2_judge_range,week2_judge_score_ratio,week2_status,week3_total,week3_avg,week3_judges,week3_judge_std,week3_judge_range,week3_judge_score_ratio,week3_status,week4_total,week4_avg,week4_judges,week4_judge_std,week4_judge_range,week4_judge_score_ratio,week4_status,week5_total,week5_avg,week5_judges,week5_judge_std,week5_judge_range,week5_judge_score_ratio,week5_status,week6_total,week6_avg,week6_judges,week6_judge_std,week6_judge_range,week6_judge_score_ratio,week6_status,week7_total,week7_avg,week7_judges,week7_judge_std,week7_judge_range,week7_judge_score_ratio,week7_status,week8_total,week8_avg,week8_judges,week8_judge_std,week8_judge_range,week8_judge_score_ratio,week8_status,week9_total,week9_avg,week9_judges,week9_judge_std,week9_judge_range,week9_judge_score_ratio,week9_status,week10_total,week10_avg,week10_judges,week10_judge_std,week10_judge_range,week10_judge_score_ratio,week10_status
Clyde Drexler,Elena Grinenko,4,44,Athlete,United States,Eliminated Week 5,8,0,35-44,Athlete,1,Unknown,0.5199999999999999,0.6,0.43333333333333335,0.16666666666666663,5,-0.02999999999999997,0.6136363636363642,5,Stable,0.5464101615137754,1.0,1.0,2,0.0,9.5,0,0,0,3.0,Percent,0,0,,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,18.0,6.0,3,0.0,0.0,0.6,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,15.0,5.0,3,1.0,2.0,0.5,Active,13.0,4.333333333333333,3,0.5773502691896258,1.0,0.43333333333333335,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Laila Ali,Maksim Chmerkoskiy,4,29,Athlete,United States,3rd Place,3,1,25-34,Athlete,1,Unknown,0.8744440000000001,1.0,0.7,0.30000000000000004,10,0.02464622222222231,0.4447967664076834,10,Stable,0.26942627662003077,0.5773502691896258,0.4666600000000001,17,1.0,6.0,1,0,0,0.0,Percent,0,0,,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active,26.5,8.833333333333334,3,0.2886751345948129,0.5,0.8833333333333333,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.333200000000005,9.444400000000002,3,0.384861689441805,0.6666000000000007,0.9444400000000002,Active
Apolo Anton Ohno,Julianne Hough,4,24,Athlete,United States,1st Place,1,1,Under 25,Athlete,1,Male,0.8961106666666666,1.0,0.7,0.30000000000000004,10,0.026363393939393975,0.6486598036153663,10,Stable,0.38679150602907625,0.5773502691896258,0.68334,5,2.0,4.2,2,0,0,0.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,27.0,9.0,3,0.5,1.0,0.9,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active,29.3332,9.777733333333334,3,0.1924885797478208,0.33339999999999925,0.9777733333333334,Active
Shandi Finnessey,Brian Fortuna,4,28,Beauty Pagent,United States,Eliminated Week 3,10,0,25-34,Other,1,Unknown,0.6666666666666666,0.7,0.6333333333333333,0.06666666666666665,3,0.033333333333333215,1.0,3,Stable,0.3849001794597506,0.5773502691896258,0.6666666666666666,1,0.0,10.0,0,0,0,-4.0,Percent,0,0,,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Paulina Porizkova,Alec Mazo,4,41,Model,Czechoslovakia,Eliminated Week 2,11,0,35-44,Model,0,Unknown,0.6666666666666666,0.7,0.6333333333333333,0.06666666666666665,2,0.0666666666666665,1.0,2,Insufficient_Data,0.2886751345948129,0.5773502691896258,0.5,5,1.0,8.4,1,0,0,-5.0,Percent,0,0,,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Heather Mills,Jonathan Roberts,4,39,Model,England,Eliminated Week 6,7,0,35-44,Model,0,Unknown,0.7388888888888889,0.8,0.6,0.20000000000000007,6,0.014285714285714277,0.11978704525288386,6,No_Clear_Trend,0.1924500897298753,0.5773502691896258,0.3333333333333333,7,0.0,8.714285714285714,0,0,0,-2.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,21.0,7.0,3,0.0,0.0,0.7,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Billy Ray Cyrus,Karina Smirnoff,4,45,Singer/Rapper,United States,Eliminated Week 8,5,0,35-44,Music,1,Unknown,0.6333333333333333,0.7,0.43333333333333335,0.2666666666666666,8,0.011111111111111106,0.08333333333333359,8,No_Clear_Trend,0.21650635094610965,0.5773502691896258,0.375,18,1.0,6.722222222222222,1,1,1,4.0,Percent,0,0,,13.0,4.333333333333333,3,0.5773502691896258,1.0,0.43333333333333335,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,17.0,5.666666666666667,3,0.5773502691896258,1.0,0.5666666666666667,Active,21.0,7.0,3,0.0,0.0,0.7,Active,19.0,6.333333333333333,3,0.28867513459481287,0.5,0.6333333333333333,Active,19.0,6.333333333333333,3,0.28867513459481287,0.5,0.6333333333333333,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Joey Fatone,Kym Johnson,4,30,Singer/Rapper,United States,2nd Place,2,1,25-34,Music,1,Unknown,0.8922216666666667,1.0,0.8,0.19999999999999996,10,0.02181787878787882,0.7106887966332756,10,Stable,0.192448165228978,0.5773502691896257,0.3333300000000001,14,2.0,6.285714285714286,2,0,0,0.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,29.5,9.833333333333334,3,0.2886751345948129,0.5,0.9833333333333333,Active,27.5,9.166666666666666,3,0.2886751345948129,0.5,0.9166666666666666,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.6665,9.5555,3,0.192430844720903,0.33330000000000126,0.95555,Active
Leeza Gibbons,Tony Dovolani,4,50,TV Personality,United States,Eliminated Week 4,9,0,45-54,Screen,1,Unknown,0.6333333333333333,0.8,0.5,0.30000000000000004,4,0.020000000000000035,0.03333333333333344,4,No_Clear_Trend,0.14433756729740646,0.5773502691896258,0.25,21,1.0,7.666666666666667,1,0,0,0.0,Percent,0,0,,15.0,5.0,3,0.0,0.0,0.5,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Cameron Mathison,Edyta Sliwinska,5,38,Actor/Actress,Canada,Eliminated Week 8,5,0,35-44,Screen,0,Unknown,0.8083333333333333,0.9,0.7,0.20000000000000007,8,0.023412698412698427,0.5600064350064343,8,Stable,0.21650635094610965,0.5773502691896258,0.375,11,0.0,7.545454545454546,0,0,0,1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,25.5,8.5,3,0.0,0.0,0.85,Active,25.5,8.5,3,0.0,0.0,0.85,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Jane Seymour,Tony Dovolani,5,56,Actor/Actress,England,Eliminated Week 7,6,0,55+,Screen,0,Unknown,0.8142857142857143,0.9,0.7,0.20000000000000007,7,0.004761904761904784,0.019230769230769162,7,No_Clear_Trend,0.2886751345948128,0.5773502691896258,0.5,21,1.0,7.666666666666667,1,0,0,-1.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,25.0,8.333333333333334,3,0.2886751345948129,0.5,0.8333333333333334,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Sabrina Bryan,Mark Ballas,5,23,Actor/Actress,United States,Eliminated Week 6,7,0,Under 25,Screen,1,Unknown,0.9,1.0,0.8333333333333334,0.16666666666666663,6,0.0038095238095237774,0.014285714285714568,6,No_Clear_Trend,0.38490017945975047,0.5773502691896257,0.6666666666666666,21,3.0,5.190476190476191,3,0,0,-5.0,Percent,0,0,,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Jennie Garth,Derek Hough,5,35,Actor/Actress,United States,Eliminated Week 9,4,0,25-34,Screen,1,Unknown,0.8425925925925927,0.9666666666666667,0.7,0.2666666666666667,9,0.024999999999999994,0.5763757115749526,9,Stable,0.36771123075094475,1.0,0.6666666666666666,17,6.0,2.9411764705882355,6,0,0,0.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.0,9.0,3,1.0,2.0,0.9,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.5,8.833333333333334,3,0.5773502691896257,1.0,0.8833333333333333,Active,25.0,8.333333333333334,3,0.2886751345948129,0.5,0.8333333333333334,Active,29.0,9.666666666666666,3,0.2886751345948129,0.5,0.9666666666666667,Active,0.0,,0,,,,Eliminated
Floyd Mayweather Jr.,Karina Smirnoff,5,30,Athlete,United States,Eliminated Week 4,9,0,25-34,Athlete,1,Unknown,0.6916666666666667,0.7666666666666667,0.6,0.16666666666666674,4,0.050000000000000044,0.8823529411764708,4,Improving,0.14433756729740646,0.5773502691896258,0.25,18,1.0,6.722222222222222,1,0,0,0.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Josie Maran,Alec Mazo,5,29,Model,United States,Eliminated Week 1,12,0,25-34,Model,1,Unknown,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1,0.0,0.0,0,Insufficient_Data,0.5773502691896258,0.5773502691896258,1.0,5,1.0,8.4,1,0,0,0.0,Percent,0,0,,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Albert Reed,Anna Trebunskaya,5,22,Model,United States,Eliminated Week 2,11,0,Under 25,Model,1,Unknown,0.7,0.7,0.7,0.0,2,0.0,0.0,2,Insufficient_Data,0.0,0.0,0.0,11,0.0,8.181818181818182,0,0,0,-3.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
Helio Castroneves,Julianne Hough,5,32,Racing Driver,Brazil,1st Place,1,1,25-34,Athlete,0,Unknown,0.888333,1.0,0.7666666666666667,0.23333333333333328,10,0.014646282828282883,0.3790062386487274,10,Stable,0.23540259421636903,0.5773502691896258,0.4166600000000001,5,2.0,4.2,2,0,0,2.0,Percent,0,0,,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.0,9.0,3,0.0,0.0,0.9,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,26.0,8.666666666666666,3,0.2886751345948129,0.5,0.8666666666666667,Active,28.5,9.5,3,0.0,0.0,0.95,Active,30.0,10.0,3,0.0,0.0,1.0,Active,27.999900000000004,9.333300000000001,3,0.3333000000000004,0.6666000000000007,0.9333300000000001,Active
Mel B,Maksim Chmerkoskiy,5,32,Singer/Rapper,England,2nd Place,2,1,25-34,Music,0,Unknown,0.9077773333333333,1.0,0.7666666666666667,0.23333333333333328,10,0.0195957171717172,0.5675829245623609,10,Stable,0.22131567868845928,0.5773502691896258,0.3833300000000001,17,1.0,6.0,1,0,0,-1.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,30.0,10.0,3,0.0,0.0,1.0,Active,27.0,9.0,3,0.0,0.0,0.9,Active,28.0,9.333333333333334,3,0.2886751345948129,0.5,0.9333333333333333,Active,30.0,10.0,3,0.0,0.0,1.0,Active,28.333199999999998,9.4444,3,0.19243084472090302,0.33330000000000126,0.94444,Active
Wayne Newton,Cheryl Burke,5,65,Singer/Rapper,United States,Eliminated Week 3,10,0,55+,Music,1,Unknown,0.5777777777777778,0.6333333333333333,0.5,0.1333333333333333,3,-0.01666666666666683,0.05769230769230771,3,No_Clear_Trend,0.1924500897298753,0.5773502691896258,0.3333333333333333,25,2.0,5.8,2,0,0,1.0,Percent,0,0,,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,15.0,5.0,3,0.0,0.0,0.5,Active,18.0,6.0,3,0.0,0.0,0.6,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Marie Osmond,Jonathan Roberts,5,47,Singer/Rapper,United States,3rd Place,3,1,45-54,Music,1,Unknown,0.8083333333333333,0.9333333333333333,0.7,0.2333333333333334,10,0.008181818181818252,0.10436649964209022,10,No_Clear_Trend,0.2886751345948129,0.5773502691896258,0.5,7,0.0,8.714285714285714,0,0,0,3.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,21.0,7.0,3,0.0,0.0,0.7,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,26.0,8.666666666666666,3,0.2886751345948129,0.5,0.8666666666666667,Active,24.5,8.166666666666666,3,0.2886751345948129,0.5,0.8166666666666667,Active,28.0,9.333333333333334,3,0.2886751345948129,0.5,0.9333333333333333,Active,23.0,7.666666666666667,3,0.28867513459481287,0.5,0.7666666666666667,Active
Mark Cuban,Kym Johnson,5,49,TV Personality,United States,Eliminated Week 5,8,0,45-54,Screen,1,Unknown,0.6799999999999999,0.7333333333333333,0.6,0.1333333333333333,5,0.013333333333333398,0.17391304347826053,5,No_Clear_Trend,0.23094010767585033,0.5773502691896258,0.4,14,2.0,6.285714285714286,2,0,0,2.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,18.0,6.0,3,0.0,0.0,0.6,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Cristian de la Fuente,Cheryl Burke,6,34,Actor/Actress,Chile,3rd Place,3,1,25-34,Screen,0,Unknown,0.8250000000000002,0.95,0.6666666666666666,0.2833333333333333,10,0.022929292929292987,0.5161933383420987,10,Stable,0.3964101615137755,0.5773502691896258,0.7,25,2.0,5.8,2,0,0,1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,20.0,6.666666666666667,3,0.5773502691896258,1.0,0.6666666666666666,Active,25.0,8.333333333333334,3,0.5773502691896257,1.0,0.8333333333333334,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,23.0,7.666666666666667,3,0.28867513459481287,0.5,0.7666666666666667,Active,28.5,9.5,3,0.5,1.0,0.95,Active,28.0,9.333333333333334,3,0.2886751345948129,0.5,0.9333333333333333,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active
Steve Guttenberg,Anna Trebunskaya,6,49,Actor/Actress,United States,Eliminated Week 3,10,0,45-54,Screen,1,Unknown,0.611111111111111,0.7,0.5333333333333333,0.16666666666666663,3,0.04999999999999997,0.3552631578947363,3,Stable,0.1924500897298753,0.5773502691896258,0.3333333333333333,11,0.0,8.181818181818182,0,0,0,0.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,16.0,5.333333333333333,3,0.5773502691896258,1.0,0.5333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated
Priscilla Presley,Louis van Amstel,6,62,Actor/Actress,United States,Eliminated Week 5,8,0,55+,Screen,1,Unknown,0.76,0.8666666666666667,0.7,0.16666666666666674,5,-0.01666666666666668,0.13297872340425498,5,No_Clear_Trend,0.2309401076758503,0.5773502691896258,0.4,11,0.0,7.0,0,0,0,-1.0,Percent,0,0,,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Marlee Matlin,Fabian Sanchez,6,42,Actor/Actress,United States,Eliminated Week 6,7,0,35-44,Screen,1,Unknown,0.7444444444444445,0.8,0.7,0.10000000000000009,6,-0.007619047619047602,0.09795918367346934,6,No_Clear_Trend,0.1924500897298753,0.5773502691896258,0.3333333333333333,1,0.0,7.0,0,0,0,1.0,Percent,0,0,,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,21.0,7.0,3,0.0,0.0,0.7,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Shannon Elizabeth,Derek Hough,6,34,Actor/Actress,United States,Eliminated Week 7,6,0,25-34,Screen,1,Unknown,0.8071428571428572,0.9333333333333333,0.7,0.2333333333333334,7,0.014880952380952365,0.19980818414322232,7,No_Clear_Trend,0.1649572197684645,0.5773502691896258,0.2857142857142857,17,6.0,2.9411764705882355,6,0,0,-1.0,Percent,0,0,,21.0,7.0,3,0.0,0.0,0.7,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,28.0,9.333333333333334,3,0.5773502691896257,1.0,0.9333333333333333,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,24.0,8.0,3,0.0,0.0,0.8,Active,25.5,8.5,3,0.0,0.0,0.85,Active,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated,0.0,,0,,,,Eliminated
Marissa Jaret Winokur,Tony Dovolani,6,35,Actor/Actress,United States,Eliminated Week 9,4,0,25-34,Screen,1,Unknown,0.7740740740740741,0.8666666666666667,0.6,0.2666666666666667,9,0.03333333333333332,0.7736389684813753,9,Stable,0.22452510468485448,0.5773502691896258,0.3888888888888889,21,1.0,7.666666666666667,1,0,0,2.0,Percent,0,0,,18.0,6.0,3,0.0,0.0,0.6,Active,21.0,7.0,3,0.0,0.0,0.7,Active,19.0,6.333333333333333,3,0.5773502691896258,1.0,0.6333333333333333,Active,24.0,8.0,3,0.0,0.0,0.8,Active,24.0,8.0,3,0.0,0.0,0.8,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,26.0,8.666666666666666,3,0.2886751345948129,0.5,0.8666666666666667,Active,25.0,8.333333333333334,3,0.2886751345948129,0.5,0.8333333333333334,Active,26.0,8.666666666666666,3,0.2886751345948129,0.5,0.8666666666666667,Active,0.0,,0,,,,Eliminated
Jason Taylor,Edyta Sliwinska,6,33,Athlete,United States,2nd Place,2,1,25-34,Athlete,1,Unknown,0.8716666666666667,0.9666666666666667,0.7333333333333333,0.2333333333333334,10,0.014040404040404093,0.28970056827553115,10,No_Clear_Trend,0.31754264805429416,0.5773502691896258,0.55,11,0.0,7.545454545454546,0,0,0,0.0,Percent,0,0,,22.0,7.333333333333333,3,0.5773502691896258,1.0,0.7333333333333333,Active,27.0,9.0,3,0.0,0.0,0.9,Active,23.0,7.666666666666667,3,0.5773502691896258,1.0,0.7666666666666667,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,27.0,9.0,3,0.0,0.0,0.9,Active,24.0,8.0,3,0.0,0.0,0.8,Active,27.5,9.166666666666666,3,0.5773502691896257,1.0,0.9166666666666666,Active,26.0,8.666666666666666,3,0.5773502691896257,1.0,0.8666666666666667,Active,27.5,9.166666666666666,3,0.2886751345948129,0.5,0.9166666666666666,Active,28.5,9.5,3,0.0,0.0,0.95,Active
Kristi Yamaguchi,Mark Ballas,6,36,Athlete,United States,1st Place,1,1,35-44,Athlete,1,Female,0.9400000000000001,1.0,0.9,0.09999999999999998,10,0.007070707070707089,0.26327100795185965,10,No_Clear_Trend,0.30980762113533156,0.8660254037844386,0.55,21,3.0,5.190476190476191,3,0,0,0.0,Percent,0,0,,27.0,9.0,3,0.0,0.0,0.9,Active,27.0,9.0,3,0.0,0.0,0.9,Active,27.0,9.0,3,0.0,0.0,0.9,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,29.0,9.666666666666666,3,0.5773502691896257,1.0,0.9666666666666667,Active,30.0,10.0,3,0.0,0.0,1.0,Active,27.0,9.0,3,0.8660254037844386,1.5,0.9,Active,27.5,9.166666666666666,3,0.5773502691896257,1.0,0.9166666666666666,Active,28.5,9.5,3,0.5,1.0,0.95,Active,30.0,10.0,3,0.0,0.0,1.0,Active
Monica Seles,Jonathan Roberts,6,34,Athlete,Yugoslavia,Eliminated Week 2,11,0,25-34,Athlete,0,Unknown,0.5,0.5,0.5,0.0,2,9.930136612989092e-17,0.0,2,Insufficient_Data,0.0,0.0,0.0,7,0.0,8.714285714285714,0,0,0,1.0,Percent,0,0,,15.0,5.0,3,0.0,0.0,0.5,Active,15.0,5.0,3,0.0,0.0,0.5,Active,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip,0.0,,0,,,,Skip
